"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"4048","RT @wongderful95: Another OngNiel date tea<ed><a0><bc><ed><bd><b5>  OP said Ong and Daniel went to Black Pork Restaurant two weeks ago. OP said Ong Seongwu is a v<e2><80><a6>",109,FALSE,FALSE,"978165233117048832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:02:19 +0000 2018",NA,NA,"en",0,FALSE,NA,"780757930433916928",NA,FALSE,"Tue Sep 27 13:16:11 +0000 2016",7208,183,314,FALSE,NA,"<U+0E2D><U+0E4B><U+0E07><U+0E2D><U+0E38><U+0E4B><U+0E07> <U+3148><U+3142><U+3148>",NA,"en",NA,65,"AAEO97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4083","RT @sessizceozlemek: @chara_sademm @En_Nur_1453 Aceleye gerek yok iyice doy <ed><a0><bd><ed><b8><84>  Restaurant yan<c4><b1>na spor salonuda a<c3><a7><c4><b1>caz orada s<c4><b1>k<c4><b1>nt<c4><b1> yok<ed><a0><bd><ed><b8><84><ed><a0><bd><ed><b8><84><ed><a0><bd><ed><b8><84><e2><80><a6>",1,FALSE,FALSE,"978165482116321280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Mon Mar 26 07:03:19 +0000 2018",NA,NA,"tr",38,FALSE,"<U+0130>zmir, T<U+00FC>rkiye","313475702","Yasaklar!  1-Gruplara eklemeyin.  2-DM atmay<U+0131>n.  3-En <U+00F6>nemlisi; Yalan,iftira, dedikodu ve <U+00E7>apulculuk yapmay<U+0131>n ;)  instagram @En_Nur_1453<ed><U+00A0><U+00BC><ed><U+00BC><U+00BF><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF>",FALSE,"Wed Jun 08 18:23:46 +0000 2011",5248,44813,15115,FALSE,NA,"Nur<U+015F>en","Hawaii","tr",-36000,20341,"En_Nur_1453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4126","Woaa ok so someday when i can go to korea i should visit mobit and henry's restaurant<ed><a0><bd><ed><b8><8c> uww",0,FALSE,FALSE,"978165749381349376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Mar 26 07:04:22 +0000 2018",NA,NA,"en",6,FALSE,"+62","1106150046","E L F <ed><U+00A0><U+00BD><ed><U+00B2><U+0099> | ID/ENG/KOR spam alert<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> | THE UNI+ <U+C720><U+C564><U+BE44> | trans @bluerosee99",TRUE,"Sun Jan 20 12:44:11 +0000 2013",48199,571,1177,FALSE,"http://instagram.com/sindy_sc","<U+D478><U+B978><U+C7A5><U+BBF8>. D-14!!<U+26A0>","Jakarta","en",25200,280,"autumnxpearl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4137","RT @asianbeat_id: <e2><98><95><ef><b8><8f>#Warabino #Cafe #Restaurant <e2><98><95><ef><b8><8f>That's why I always love you #Fukuoka by Zcongklod Bangyikhan #05 #Sasaguri <e2><80><93> Mengitari K<e2><80><a6>",1,FALSE,FALSE,"978165798849007616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:04:34 +0000 2018",NA,NA,"in",4,FALSE,"Bandung, West Java - Indonesia","1054878295","Online shop and portal site. Importing original goods from Japan. Specialist on game, anime, manga, tokusatsu, idol, and Japanese sub-culture. Since 1999.",FALSE,"Wed Jan 02 11:36:24 +0000 2013",4653,1065,8,FALSE,"http://d2stationonline.com","Doki Doki Station",NA,"en",NA,1705,"Doki2Station",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4142","RT @ayald_duck: <e3><80><90>Tusker House Restaurant<e3><80><91> <e6><8e><a2><e6><a4><9c><e5><ae><b6><e3><83><ab><e3><83><83><e3><82><af><e3><81><ae><e3><83><9f><e3><83><83><e3><82><ad><e3><83><bc><e3><80><81><e3><82><b0><e3><83><bc><e3><83><95><e3><82><a3><e3><83><bc><e2><9c><a8> <e3><81><bf><e3><82><93><e3><81><aa><e7><b4><a0><e6><95><b5><e3><81><a0><e3><81><91><e3><81><a9><e3><80><82><e3><80><82><e3><80><82><e3><82><84><e3><81><a3><e3><81><b1><e3><82><8a><e3><83><89><e3><83><8a><e3><83><ab><e3><83><89><e3><81><a8><e3><83><87><e3><82><a4><e3><82><b8><e3><83><bc><e3><81><8c><e5><a5><bd><e3><81><8d>(*<c2><b4><e2><96><a1>`*)<e2><99><a1>  #WDW https://t.co/yYurjijc99",8,FALSE,FALSE,"978165826749517824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:04:41 +0000 2018",NA,NA,"ja",2,FALSE,"next<U+2192> 4/7<U+2026><U+FF1F>","708212729815826432","94line <U+793E><U+4F1A><U+4EBA><U+2640> <U+5171><U+901A><U+5E74><U+30D1><U+30B9><U+6301><U+3061>/OLYMPUSpen<U+3001>iPhone<U+52E2><U+3002>RT<U+3001><U+3044><U+3044><U+306D><U+591A><U+3044><U+3002><U+30B0><U+30FC><U+30D5><U+30A3><U+30FC><U+5927><U+597D><U+304D><U+4EBA><U+9593><U+3002><U+4ED6><U+306B><U+30DF><U+30AD><U+30DF><U+30CB><U+3001><U+30C9><U+30CA><U+30C7><U+30B8><U+3001><U+30C1><U+30D7><U+30C7>etc<U+2026><U+2026> F/B/R<U+3054><U+81EA><U+7531><U+306B><U+3002> <U+8A73><U+3057><U+304F><U+306F><U+30C4><U+30A4><U+30D7><U+30ED><U+3078>",FALSE,"Fri Mar 11 08:47:27 +0000 2016",14997,319,14329,FALSE,"http://twpf.jp/hatu_Goofy","<U+308A><U+306E><U+3093>@D<U+57A2>",NA,"ja",NA,277,"hatu_Goofy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4145","RT @BuzzFeed: This restaurant serves you wine in baby bottles <ed><a0><bc><ed><bd><b7> https://t.co/vcMEQWptox",327,FALSE,FALSE,"978165843954716673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:04:45 +0000 2018",NA,NA,"en",0,FALSE,"Sydney, New South Wales","947015460288991233","Health & Fitness enthusiast with a strong appreciation for Wine & Intellect <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> X",FALSE,"Sat Dec 30 08:04:15 +0000 2017",360,41,81,FALSE,"http://Instagram.com/sanaloveswine","Sana Ayesha","Pacific Time (US & Canada)","en",-25200,625,"sanaloveswine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4182","@Don Gener's Restaurant <ed><a0><bd><ed><b8><8d> https://t.co/ACEnFCdFcv",0,FALSE,FALSE,"978166047973888000","don","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:05:33 +0000 2018",NA,"52433","ca",0,FALSE,"Imus, Calabarzon","971631654165868545","Music is my Life <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7>",FALSE,"Thu Mar 08 06:20:13 +0000 2018",31,64,285,FALSE,NA,"Mariane Mae Nicolas",NA,"en",NA,918,"MarianeMaeNico1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4197","RT @SunbeeTours: Winter in the north is where the bright sky meets the frozen sea!  <e2><98><80><ef><b8><8f><e2><9d><84><ef><b8><8f>Everyday is a bright new day at the seaside resort<e2><80><a6>",1,FALSE,FALSE,"978166168136617989",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:06:02 +0000 2018",NA,NA,"en",116,FALSE,"Helsinki, Finland & Manila, PH","19583763","Impact Entrepreneur <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE> http://www.suntori.co MICE/ DMC Service Business http://www.sunbeetours.com <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD> Freelance Media <ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA> Super Mom of 2 Chess Champions",TRUE,"Tue Jan 27 09:15:11 +0000 2009",10378,1123,901,FALSE,"https://www.linkedin.com/in/sheilariikonen/","Sheila Riikonen","Helsinki","en",10800,1116,"mshelsinki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4211","Celebrating <ed><a0><be><ed><b5><82> The #futuremrsjones     <ed><a0><bd><ed><b1><b0><ed><a0><bc><ed><bf><bb><ed><a0><bd><ed><b2><8d><ed><a0><bd><ed><b2><95> @ HSL Restaurant https://t.co/CXEkHaNMuu",0,FALSE,FALSE,"978166279101009920",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Mon Mar 26 07:06:29 +0000 2018",NA,NA,"in",12,FALSE,"Utah","21700455",NA,TRUE,"Mon Feb 23 22:13:14 +0000 2009",2247,568,52,FALSE,"https://www.instagram.com/kellykaye","Kelly Kaye","Mountain Time (US & Canada)","en",-21600,101,"KellyKaye","US","United States","city","Salt Lake City, UT",NA,NA,40.765805,-111.917026,40.7648687,-111.8785402,"https://www.instagram.com/p/BgxwYQgHVZ8/","https://t.co/CXEkHaNMuu"
"4221","Toots is probably the best restaurant in the boro <ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b9><8c><ed><a0><bc><ed><bf><bd>",0,FALSE,FALSE,"978166336886013952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:06:42 +0000 2018",NA,NA,"en",8,FALSE,"On ya mind <U+2728>","138891102","Prioritize your inner peace and happiness <U+2728>       |SC :kayla_reciella <U+2022> Insta: Briaun.mekay | MT<U+2019>20 | R.I.P LongLiveZae 12/17/15",TRUE,"Fri Apr 30 23:02:14 +0000 2010",69618,2393,85615,FALSE,NA,"<ed><U+00A0><U+00BD><ed><U+00B1><U+0091>kaybear<ed><U+00A0><U+00BD><ed><U+00B0><U+00BB>","Quito","en",-18000,898,"theonly_kaybear","US","United States","city","Murfreesboro, TN",NA,NA,35.84742,-86.40961,NA,NA,NA,NA
"4224","RT @wongderful95: Another OngNiel date tea<ed><a0><bc><ed><bd><b5>  OP said Ong and Daniel went to Black Pork Restaurant two weeks ago. OP said Ong Seongwu is a v<e2><80><a6>",110,FALSE,FALSE,"978166354992754688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:06:47 +0000 2018",NA,NA,"en",0,FALSE,"<U+C6CC><U+B108><U+C6D0>","875699040922419201","daniel: pretty moles position :<U+00B7>",FALSE,"Fri Jun 16 12:58:15 +0000 2017",6115,300,5429,FALSE,NA,"<U+3145>","Singapore","en",28800,228,"ongnieltrbl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4274","RT @IFTVofficial: This restaurant in Milano gave Mauro Icardi a desert with ""Forza Napoli"" written on it <ed><a0><bd><ed><b8><82> https://t.co/11fBFSWz7C",31,FALSE,FALSE,"978166587093110784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:07:42 +0000 2018",NA,NA,"en",226,FALSE,"LIFE!!!--IG:@dbigmark","231826438","MyTeam :@myfamily @acmilan @God @loyalty.football analyst on squadron football rave(raypower100.5fm ,Thursdays 9pm)",TRUE,"Wed Dec 29 15:38:14 +0000 2010",317324,835,88,FALSE,"http://www.workingonone.co.ng","<U+F8EB>milan's dbigmark<U+F8EB><U+00AE>","Amsterdam","en",7200,316,"dbigmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4281","RT @wongderful95: Another OngNiel date tea<ed><a0><bc><ed><bd><b5>  OP said Ong and Daniel went to Black Pork Restaurant two weeks ago. OP said Ong Seongwu is a v<e2><80><a6>",111,FALSE,FALSE,"978166615379296256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:07:49 +0000 2018",NA,NA,"en",0,FALSE,"Pluto ","902815424068239360","<U+0E41><U+0E2D><U+0E04><U+0E2A><U+0E2D><U+0E07>/<U+0E2D><U+0E48><U+0E32><U+0E19><U+0E1F><U+0E34><U+0E04>/ #realdefdanik Daniel X OSW <ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>",FALSE,"Wed Aug 30 08:49:05 +0000 2017",5355,118,2333,FALSE,NA,"peachyishappy<ed><U+00A0><U+00BC><ed><U+00BD><U+0091><ed><U+00A0><U+00BD><ed><U+00B0><U+00B1>",NA,"en",NA,330,"peachyaddict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4283","Fucc no <ed><a0><bd><ed><b8><82> https://t.co/SVBXywdq57",0,FALSE,FALSE,"978166622807568384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:07:50 +0000 2018",NA,NA,"en",6,FALSE,"Chattanooga, TN","534795788","#MTSU | 423 <U+2708><U+FE0F> 615 | Artist <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>| Entrepreneur | For Booking & Features Email: RicoBlacc60@gmail.com",TRUE,"Fri Mar 23 23:06:33 +0000 2012",22680,2241,2413,FALSE,"http://spnr.la/Y0PiSCzS","6IG CRIP<U+261D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BE><ed><U+00B4><U+009A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+2708><U+FE0F><U+267F><U+FE0F>","Atlantic Time (Canada)","en",-10800,1398,"RR_Blacc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/theonly_kaybear/status/978166336886013952","https://t.co/SVBXywdq57"
"4317","get you a friend that texts you about restaurant at 3 am <ed><a0><bd><ed><b8><85><ed><a0><bd><ed><b2><aa><ed><a0><bc><ed><bf><be> @a1ant__",0,FALSE,FALSE,"978166768610021376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:08:25 +0000 2018",NA,NA,"en",3,FALSE,"rip palpal- 04/08/62-07/23/13","81708289","sc: teeeez | IG: daaarrell | bowling | crusader '21 |",TRUE,"Sun Oct 11 23:19:54 +0000 2009",57558,1761,12061,FALSE,NA,"tez<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>.","Central Time (US & Canada)","en",-18000,1905,"Daaaaarrell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4319","<ed><a0><bd><ed><b8><8d><ed><a0><bd><ed><b8><8d><ed><a0><bd><ed><b8><8d><ed><a0><bd><ed><b8><8d> https://t.co/XLUbkeh150",0,FALSE,FALSE,"978166773533962240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Mar 26 07:08:26 +0000 2018",NA,NA,"und",7,FALSE,"ELFIGOT7ARMYAOMGMOOMOOCARAT","461866064","Awkward. Ailurophile. End of a Day <ed><U+00A0><U+00BC><ed><U+00BC><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00A7> Look <ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B1><U+0080>",TRUE,"Thu Jan 12 08:44:29 +0000 2012",40903,536,21206,FALSE,"http://instagram.com/missanes","Meen","Kuala Lumpur","en",28800,530,"itzanes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/whatthekpop1/status/978147467358240768","https://t.co/XLUbkeh150"
"4332","@leeshyukjaes Stay tuned! We've talked to the restaurant and we'll be doing a review soon with exclusive photos and video! <ed><a0><bc><ed><bd><9c>",0,FALSE,FALSE,"978166841414684672","leeshyukjaes","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Mon Mar 26 07:08:43 +0000 2018","978166467295236101","477230827","en",24,FALSE,"Atlanta, GA","739262660584321025","Your Daily Dose Of Kpop News & Fun...          For the Fans, By the Fans http://whatthekpop.com
<ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><U+00A0>http://wtkradio.com",FALSE,"Sun Jun 05 01:08:48 +0000 2016",9674,5565,3830,FALSE,"http://www.facebook.com/whatthekpop","What The Kpop","Eastern Time (US & Canada)","en",-14400,347,"whatthekpop1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4364","Ppl say the food is nice despite it being cheaper than they thought it will be <ed><a0><bd><ed><b2><93> https://t.co/xO6orkOWaG",0,FALSE,FALSE,"978166965024927744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Mar 26 07:09:12 +0000 2018",NA,NA,"en",23,FALSE,"+65","77512540","'drink from me and live forever'",TRUE,"Sat Sep 26 16:28:14 +0000 2009",78780,445,11290,FALSE,"http://curiouscat.me/naaaaashhhhhhh","10stories<U+2606>","Singapore","en",28800,446,"Naaaaashhhhhhh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/whatthekpop1/status/978147467358240768","https://t.co/xO6orkOWaG"
"4366","<ed><a0><bd><ed><b8><ab> mfs be having to starve at night <ed><a0><be><ed><b4><a6><ed><a0><bc><ed><bf><bd><e2><80><8d><e2><99><82><ef><b8><8f> https://t.co/80NncktL71",0,FALSE,FALSE,"978166968246259712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:09:13 +0000 2018",NA,NA,"en",1,FALSE,"Dallas, TX","742954308262629376",NA,FALSE,"Wed Jun 15 05:38:05 +0000 2016",3541,183,700,FALSE,NA,"Zone9<U+FE0F><U+20E3> Koba",NA,"en",NA,285,"Eljefedeltrap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/mellyjannee/status/978166607938818048","https://t.co/80NncktL71"
"4367","RT @wongderful95: Another OngNiel date tea<ed><a0><bc><ed><bd><b5>  OP said Ong and Daniel went to Black Pork Restaurant two weeks ago. OP said Ong Seongwu is a v<e2><80><a6>",112,FALSE,FALSE,"978166968267128834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Mar 26 07:09:13 +0000 2018",NA,NA,"en",4,FALSE,"Second star to the right","147499011","<U+2728><U+0E2D><U+0E07><U+0E0B><U+0E2D><U+0E07><U+0E2D><U+0E39><U+2234>  | Part-time loser | <U+0E2D><U+0E07><U+0E40><U+0E19><U+0E35><U+0E22><U+0E25> <U+0E40><U+0E19><U+0E35><U+0E22><U+0E25><U+0E2D><U+0E07> <U+0E19><U+0E22><U+0E2D><U+0E19><U+0E41><U+0E08><U+0E19> <U+0E1A><U+0E34><U+0E19><U+0E01><U+0E38><U+0E01> | <U+0E04><U+0E39><U+0E21><U+0E04><U+0E39><U+0E2B><U+0E31><U+0E27><U+0E2B><U+0E19><U+0E49><U+0E32><U+0E41><U+0E01><U+0E4A><U+0E07>6/7 |",TRUE,"Mon May 24 08:46:21 +0000 2010",135723,247,7091,FALSE,"https://ask.fm/saizvip","<U+0E04><U+0E39><U+0E21><U+0E04><U+0E39><U+26A1>","Bangkok","en",25200,217,"saizvip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4383","RT @KapilSharmaK9: Chennai tiffin breakfast in the famous restaurant of Chennai <e2><80><9c>Saravana Bhavan <ed><a0><bd><ed><b9><88> https://t.co/kwG36d0Xfa",744,FALSE,FALSE,"978167038492356614",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Mar 26 07:09:30 +0000 2018",NA,NA,"en",1,FALSE,"<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>I love india <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>","829986077838544897","<U+26F3><U+26F3>Proud #indian<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>!!
<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>#county first you next <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>!!
proud to be an indian <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>
<U+0924><U+092E><U+0938><U+094B> <U+092E><U+093E><U+0902> <U+091C><U+094D><U+092F><U+094B><U+0924><U+093F><U+0917><U+0930><U+094D><U+092E><U+092F><U+0947> 

<U+26F3><U+26F3><U+091C><U+092F> <U+0936><U+094D><U+0930><U+0940> <U+0930><U+093E><U+092E> <U+26F3><U+26F3>",FALSE,"Fri Feb 10 09:31:16 +0000 2017",12709,372,4508,FALSE,NA,"<U+26F3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> Ranjay yadav <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><U+26F3>",NA,"en",NA,383,"Ranjay2yadav",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4393","RT @igot_markedby7: <ed><a0><bd><ed><b0><a5> asked Jackson to recommend what to do on birthday. JS thought for 10 secs and said to go to Nonhyeon-dong's jjajjangm<e2><80><a6>",450,FALSE,FALSE,"978167086923984896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Mar 26 07:09:41 +0000 2018",NA,NA,"en",0,FALSE,"Malaysia","957592373265031168","callmeSyera<U+2728>
I am one of those ahgase who always ahgabroke because my ahgaself doesnt save ahgamoney at my ahgabank<ed><U+00A0><U+00BD><ed><U+00B1><U+008C>

Only followback fellow ahgase<ed><U+00A0><U+00BD><ed><U+00B2><U+009A>",FALSE,"Sun Jan 28 12:33:07 +0000 2018",521,50,231,FALSE,"https://youtu.be/sS0LCjOiIhc","eyesonchic&sexyleader",NA,"en",NA,181,"xxjbgot7xx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4410","Making Monday a little brighter, with breakfast in The Restaurant <ed><a0><bc><ed><bd><b3> https://t.co/RhuMZYGui1",0,FALSE,FALSE,"978167165814755328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,"Mon Mar 26 07:10:00 +0000 2018",NA,NA,"en",199,FALSE,NA,"131303630","A surreal Cocteau-like dream world epitomizing a new luxury in London.",TRUE,"Fri Apr 09 22:02:21 +0000 2010",7270,12967,3783,FALSE,"http://www.sandersonlondon.com","Sanderson London","Pacific Time (US & Canada)","en",-25200,789,"SandersonLDN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4430","#random i want some lasagna...ain<e2><80><99>t no restaurant that can get it done either that I<e2><80><99>ve tried or trust...I need Dani <ed><a0><bd><ed><b8><95>",0,FALSE,FALSE,"978167270915690502",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:10:25 +0000 2018",NA,NA,"en",16,FALSE,"Searching.............","42218249","Who gives a poker face when you jokers showed me ya cards....... My tweets are as if I'm under Oath! #ArmyStrong #Unapologetic 718 & 334 my potna & nem",TRUE,"Sun May 24 14:22:27 +0000 2009",115996,930,808,FALSE,NA,"Young OG","Central Time (US & Canada)","en",-18000,372,"QSlick31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4438","RT @BuzzFeed: This restaurant serves you wine in baby bottles <ed><a0><bc><ed><bd><b7> https://t.co/vcMEQWptox",328,FALSE,FALSE,"978167297931202560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:10:31 +0000 2018",NA,NA,"en",15,FALSE,"Chicago, IL","395645508","Chiraq Finest<ed><U+00A0><U+00BC><ed><U+00B7><U+00AF><ed><U+00A0><U+00BC><ed><U+00B7><U+00B2><ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA>Crazy BABYMAMA/ Hair Stylist. I Shoot For Fun & Ya Better Run.I Sell Molly Because My Babdaddy, Dont Pay Child Support.",TRUE,"Sat Oct 22 00:48:09 +0000 2011",61633,792,29360,FALSE,NA,"MK","Central Time (US & Canada)","en",-18000,533,"_LayyDoe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4492","RT @Daaaaarrell: get you a friend that texts you about restaurant at 3 am <ed><a0><bd><ed><b8><85><ed><a0><bd><ed><b2><aa><ed><a0><bc><ed><bf><be> @a1ant__",1,FALSE,FALSE,"978167623677566976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:11:49 +0000 2018",NA,NA,"en",0,FALSE,NA,"3063771263","BRHS '17 <ed><U+00A0><U+00BC><ed><U+00BE><U+00B3> CU '21",FALSE,"Thu Feb 26 02:33:20 +0000 2015",508,140,181,FALSE,NA,"<U+26A1><U+FE0F> 11/17 <U+26A1><U+FE0F>",NA,"en",NA,225,"a1ant__",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4506","@nirvanaspa Restaurant <ed><a0><bd><ed><b8><8d>",0,FALSE,FALSE,"978167691642068992","nirvanaspa","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 07:12:05 +0000 2018","978164864144244736","57336542","ca",17,FALSE,"ENGLAND ","24433959","Veteran of the British Army. Married, proud dad & grandad. Democrats and Veterans Party.",TRUE,"Sat Mar 14 21:35:04 +0000 2009",19592,326,1517,FALSE,NA,"Tony",NA,"en",NA,738,"TonyShots71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
